clinic,encounter,day,encounters
11100,20,2010-10-31,4
11100,20,2010-12-31,1
11100,20,2011-01-31,1
11100,20,2011-03-31,1
11100,20,2011-04-30,6
11100,20,2011-05-31,3
11100,20,2012-01-31,3
11100,20,2012-02-29,2
11100,21,2008-03-31,1
11100,21,2008-04-30,1
11100,21,2008-06-30,1
11100,21,2008-07-31,1
11100,21,2008-08-31,2
11100,21,2008-09-30,2
11100,21,2008-10-31,6
11100,21,2008-11-30,4
11100,21,2008-12-31,1
11100,21,2009-01-31,16
11100,21,2009-02-28,2
11100,21,2009-03-31,4
11100,21,2009-04-30,2
11100,21,2009-05-31,71
11100,21,2009-06-30,24
11100,21,2009-07-31,36
11100,21,2009-08-31,4
11100,21,2009-09-30,2
11100,21,2009-10-31,2
11100,21,2009-11-30,2
11100,21,2009-12-31,2
11100,21,2010-03-31,1
11100,21,2010-04-30,7
11100,21,2010-05-31,3
11100,21,2010-06-30,6
11100,21,2010-07-31,37
11100,21,2010-08-31,7
11100,21,2010-10-31,1
11100,21,2010-12-31,2
11100,21,2011-01-31,3
11100,21,2011-03-31,3
11100,21,2011-04-30,7
11100,21,2011-05-31,3
11100,24,2011-07-31,1
11100,24,2011-10-31,1
11100,24,2012-01-31,4
11100,25,2010-10-31,1
11100,25,2012-02-29,1
11100,27,2011-08-31,3
11100,27,2012-01-31,2
11100,27,2012-02-29,2
11100,28,2011-08-31,2
11100,28,2012-01-31,1
11100,29,2011-08-31,1
11120,1,2009-05-31,5
11120,1,2009-06-30,4
11120,1,2009-07-31,13
11120,1,2009-08-31,10
11120,1,2009-09-30,12
11120,1,2009-10-31,7
11120,1,2009-11-30,8
11120,1,2009-12-31,12
11120,1,2010-01-31,4
11120,1,2010-02-28,9
11120,1,2010-03-31,18
11120,1,2010-04-30,14
11120,1,2010-05-31,27
11120,1,2010-06-30,23
11120,1,2010-07-31,19
11120,1,2010-08-31,11
11120,1,2010-09-30,6
11120,1,2010-10-31,16
11120,1,2010-11-30,14
11120,1,2010-12-31,16
11120,1,2011-01-31,14
11120,1,2011-02-28,12
11120,1,2011-03-31,4
11120,1,2011-04-30,5
11120,1,2011-05-31,35
11120,1,2011-06-30,11
11120,1,2011-07-31,3
11120,1,2011-08-31,4
11120,1,2011-09-30,11
11120,1,2011-10-31,7
11120,1,2011-11-30,14
11120,1,2011-12-31,13
11120,1,2012-01-31,10
11120,1,2012-02-29,11
11120,2,2009-06-30,11
11120,2,2009-07-31,10
11120,2,2009-08-31,23
11120,2,2009-09-30,31
11120,2,2009-10-31,53
11120,2,2009-11-30,57
11120,2,2009-12-31,56
11120,2,2010-01-31,29
11120,2,2010-02-28,27
11120,2,2010-03-31,62
11120,2,2010-04-30,61
11120,2,2010-05-31,92
11120,2,2010-06-30,119
11120,2,2010-07-31,121
11120,2,2010-08-31,113
11120,2,2010-09-30,115
11120,2,2010-10-31,92
11120,2,2010-11-30,73
11120,2,2010-12-31,102
11120,2,2011-01-31,128
11120,2,2011-02-28,128
11120,2,2011-03-31,111
11120,2,2011-04-30,93
11120,2,2011-05-31,115
11120,2,2011-06-30,102
11120,2,2011-07-31,80
11120,2,2011-08-31,94
11120,2,2011-09-30,88
11120,2,2011-10-31,38
11120,2,2011-11-30,108
11120,2,2011-12-31,100
11120,2,2012-01-31,114
11120,2,2012-02-29,105
11120,2,2012-03-31,16
11120,3,2009-06-30,8
11120,3,2009-07-31,17
11120,3,2009-08-31,7
11120,3,2009-09-30,12
11120,3,2009-10-31,10
11120,3,2009-11-30,11
11120,3,2009-12-31,13
11120,3,2010-01-31,6
11120,3,2010-02-28,7
11120,3,2010-03-31,21
11120,3,2010-04-30,14
11120,3,2010-05-31,25
11120,3,2010-06-30,21
11120,3,2010-07-31,19
11120,3,2010-08-31,11
11120,3,2010-09-30,6
11120,3,2010-10-31,18
11120,3,2010-11-30,13
11120,3,2010-12-31,16
11120,3,2011-01-31,14
11120,3,2011-02-28,13
11120,3,2011-03-31,3
11120,3,2011-04-30,6
11120,3,2011-05-31,35
11120,3,2011-06-30,9
11120,3,2011-07-31,3
11120,3,2011-08-31,4
11120,3,2011-09-30,12
11120,3,2011-10-31,6
11120,3,2011-11-30,7
11120,3,2011-12-31,11
11120,3,2012-01-31,12
11120,3,2012-02-29,10
11120,4,2009-06-30,2
11120,4,2009-07-31,26
11120,4,2009-08-31,34
11120,4,2009-09-30,35
11120,4,2009-10-31,64
11120,4,2009-11-30,50
11120,4,2009-12-31,69
11120,4,2010-01-31,36
11120,4,2010-02-28,25
11120,4,2010-03-31,61
11120,4,2010-04-30,57
11120,4,2010-05-31,66
11120,4,2010-06-30,69
11120,4,2010-07-31,52
11120,4,2010-08-31,66
11120,4,2010-09-30,41
11120,4,2010-10-31,45
11120,4,2010-11-30,45
11120,4,2010-12-31,57
11120,4,2011-01-31,75
11120,4,2011-02-28,71
11120,4,2011-03-31,38
11120,4,2011-04-30,47
11120,4,2011-05-31,28
11120,4,2011-06-30,20
11120,4,2011-07-31,12
11120,4,2011-08-31,31
11120,4,2011-09-30,7
11120,4,2011-10-31,2
11120,4,2011-11-30,7
11120,4,2011-12-31,15
11120,4,2012-01-31,37
11120,4,2012-02-29,27
11120,4,2012-03-31,3
11120,5,2009-02-28,1
11120,5,2009-06-30,7
11120,5,2009-07-31,19
11120,5,2009-08-31,37
11120,5,2009-09-30,45
11120,5,2009-10-31,58
11120,5,2009-11-30,55
11120,5,2009-12-31,71
11120,5,2010-01-31,41
11120,5,2010-02-28,37
11120,5,2010-03-31,85
11120,5,2010-04-30,78
11120,5,2010-05-31,113
11120,5,2010-06-30,134
11120,5,2010-07-31,146
11120,5,2010-08-31,135
11120,5,2010-09-30,127
11120,5,2010-10-31,107
11120,5,2010-11-30,96
11120,5,2010-12-31,134
11120,5,2011-01-31,152
11120,5,2011-02-28,148
11120,5,2011-03-31,137
11120,5,2011-04-30,107
11120,5,2011-05-31,131
11120,5,2011-06-30,8
11120,5,2011-07-31,24
11120,5,2011-08-31,62
11120,5,2011-09-30,77
11120,5,2011-10-31,71
11120,5,2011-11-30,122
11120,5,2011-12-31,100
11120,5,2012-01-31,100
11120,5,2012-02-29,80
11120,5,2012-03-31,13
11120,6,2009-04-30,2
11120,6,2009-05-31,2
11120,6,2009-06-30,6
11120,6,2009-07-31,13
11120,6,2009-08-31,9
11120,6,2009-09-30,14
11120,6,2009-10-31,10
11120,6,2009-11-30,15
11120,6,2009-12-31,17
11120,6,2010-01-31,6
11120,6,2010-02-28,6
11120,6,2010-03-31,28
11120,6,2010-04-30,14
11120,6,2010-05-31,26
11120,6,2010-06-30,25
11120,6,2010-07-31,25
11120,6,2010-08-31,17
11120,6,2010-09-30,6
11120,6,2010-10-31,19
11120,6,2010-11-30,14
11120,6,2010-12-31,21
11120,6,2011-01-31,26
11120,6,2011-02-28,22
11120,6,2011-03-31,13
11120,6,2011-04-30,11
11120,6,2011-05-31,41
11120,6,2011-06-30,19
11120,6,2011-07-31,19
11120,6,2011-08-31,11
11120,6,2011-09-30,21
11120,6,2011-10-31,9
11120,6,2011-11-30,11
11120,6,2011-12-31,10
11120,6,2012-01-31,10
11120,6,2012-02-29,1
11120,7,2009-07-31,4
11120,7,2009-08-31,5
11120,7,2009-09-30,6
11120,7,2009-10-31,17
11120,7,2009-11-30,11
11120,7,2009-12-31,8
11120,7,2010-01-31,7
11120,7,2010-02-28,18
11120,7,2010-03-31,14
11120,7,2010-04-30,7
11120,7,2010-05-31,16
11120,7,2010-06-30,43
11120,7,2010-07-31,43
11120,7,2010-08-31,19
11120,7,2010-10-31,2
11120,7,2010-11-30,3
11120,7,2010-12-31,12
11120,7,2011-01-31,22
11120,7,2011-02-28,25
11120,7,2011-03-31,14
11120,7,2011-04-30,27
11120,7,2011-05-31,29
11120,7,2011-06-30,2
11120,7,2011-07-31,19
11120,7,2011-08-31,31
11120,7,2011-09-30,24
11120,7,2011-10-31,2
11120,7,2011-11-30,23
11120,7,2011-12-31,6
11120,7,2012-01-31,8
11120,7,2012-02-29,4
11120,10,2009-05-31,5
11120,10,2009-06-30,4
11120,10,2009-07-31,16
11120,10,2009-08-31,9
11120,10,2009-09-30,12
11120,10,2009-10-31,8
11120,10,2009-11-30,11
11120,10,2009-12-31,13
11120,10,2010-01-31,7
11120,10,2010-02-28,7
11120,10,2010-03-31,21
11120,10,2010-04-30,15
11120,10,2010-05-31,27
11120,10,2010-06-30,22
11120,10,2010-07-31,20
11120,10,2010-08-31,11
11120,10,2010-09-30,6
11120,10,2010-10-31,18
11120,10,2010-11-30,13
11120,10,2010-12-31,16
11120,10,2011-01-31,14
11120,10,2011-02-28,13
11120,10,2011-03-31,3
11120,10,2011-04-30,5
11120,10,2011-05-31,36
11120,10,2011-06-30,10
11120,10,2011-07-31,3
11120,10,2011-08-31,4
11120,10,2011-09-30,13
11120,10,2011-10-31,6
11120,10,2011-11-30,14
11120,10,2011-12-31,13
11120,10,2012-01-31,14
11120,10,2012-02-29,12
11120,11,2009-06-30,9
11120,11,2009-07-31,3
11120,11,2009-08-31,13
11120,11,2009-09-30,10
11120,11,2009-10-31,11
11120,11,2009-11-30,4
11120,11,2009-12-31,18
11120,11,2010-01-31,3
11120,11,2010-02-28,3
11120,11,2010-03-31,4
11120,11,2010-05-31,2
11120,11,2010-06-30,10
11120,11,2010-07-31,3
11120,11,2010-09-30,9
11120,11,2010-10-31,1
11120,11,2010-11-30,6
11120,11,2010-12-31,5
11120,11,2011-01-31,11
11120,11,2011-02-28,6
11120,11,2011-03-31,1
11120,11,2011-04-30,11
11120,11,2011-06-30,5
11120,11,2011-07-31,3
11120,11,2011-08-31,8
11120,11,2011-09-30,1
11120,11,2011-11-30,6
11120,11,2011-12-31,4
11120,11,2012-01-31,5
11120,11,2012-02-29,10
11120,11,2012-03-31,8
11120,12,2009-08-31,1
11120,12,2009-09-30,3
11120,12,2009-10-31,1
11120,12,2009-11-30,1
11120,12,2010-01-31,1
11120,12,2010-02-28,6
11120,12,2010-03-31,2
11120,12,2010-04-30,1
11120,12,2010-05-31,6
11120,12,2010-06-30,6
11120,12,2010-07-31,17
11120,12,2010-08-31,7
11120,12,2010-09-30,7
11120,12,2010-11-30,1
11120,12,2011-01-31,5
11120,12,2011-02-28,2
11120,12,2011-03-31,8
11120,12,2011-04-30,5
11120,12,2011-05-31,9
11120,12,2011-07-31,9
11120,12,2011-08-31,6
11120,12,2011-09-30,1
11120,12,2011-10-31,1
11120,12,2011-12-31,14
11120,12,2012-01-31,1
11120,12,2012-02-29,10
11120,12,2012-03-31,64
11120,14,2009-08-31,1
11120,14,2009-10-31,4
11120,14,2009-11-30,5
11120,14,2009-12-31,10
11120,14,2010-01-31,1
11120,14,2010-04-30,5
11120,14,2010-09-30,2
11120,14,2011-09-30,4
11120,14,2011-10-31,2
11120,14,2011-11-30,19
11120,14,2011-12-31,1
11120,14,2012-01-31,2
11120,14,2012-02-29,1
11120,15,2009-09-30,1
11120,15,2009-11-30,3
11120,15,2009-12-31,1
11120,15,2010-03-31,2
11120,15,2010-05-31,1
11120,15,2010-08-31,4
11120,15,2010-11-30,3
11120,15,2010-12-31,4
11120,15,2011-02-28,4
11120,15,2011-03-31,1
11120,15,2011-04-30,1
11120,15,2011-05-31,3
11120,15,2011-06-30,1
11120,15,2011-07-31,2
11120,15,2011-08-31,4
11120,15,2011-09-30,3
11120,15,2011-11-30,2
11120,15,2012-01-31,2
11120,15,2012-02-29,1
11120,16,2009-09-30,1
11120,16,2009-11-30,1
11120,16,2009-12-31,1
11120,16,2010-03-31,2
11120,16,2010-05-31,1
11120,16,2010-08-31,4
11120,16,2010-11-30,2
11120,16,2010-12-31,3
11120,16,2011-01-31,1
11120,16,2011-02-28,4
11120,16,2011-03-31,1
11120,16,2011-04-30,2
11120,16,2011-05-31,2
11120,16,2011-06-30,1
11120,16,2011-07-31,2
11120,16,2011-08-31,4
11120,16,2011-09-30,3
11120,16,2011-10-31,1
11120,16,2011-11-30,1
11120,16,2012-01-31,1
11120,16,2012-02-29,1
11120,17,2009-09-30,1
11120,17,2009-10-31,1
11120,17,2009-11-30,2
11120,17,2009-12-31,2
11120,17,2010-01-31,1
11120,17,2010-02-28,1
11120,17,2010-03-31,3
11120,17,2010-04-30,3
11120,17,2010-05-31,3
11120,17,2010-06-30,2
11120,17,2010-07-31,2
11120,17,2010-08-31,2
11120,17,2010-09-30,9
11120,17,2010-10-31,2
11120,17,2010-11-30,7
11120,17,2010-12-31,8
11120,17,2011-01-31,6
11120,17,2011-02-28,10
11120,17,2011-03-31,12
11120,17,2011-04-30,12
11120,17,2011-05-31,11
11120,17,2011-06-30,8
11120,17,2011-07-31,8
11120,17,2011-08-31,9
11120,17,2011-09-30,10
11120,17,2011-10-31,3
11120,17,2011-11-30,12
11120,17,2011-12-31,12
11120,17,2012-01-31,10
11120,17,2012-02-29,8
11120,18,2009-09-30,1
11120,18,2009-10-31,1
11120,18,2009-11-30,3
11120,18,2009-12-31,1
11120,18,2010-01-31,1
11120,18,2010-02-28,1
11120,18,2010-03-31,5
11120,18,2010-04-30,3
11120,18,2010-05-31,3
11120,18,2010-06-30,2
11120,18,2010-07-31,2
11120,18,2010-08-31,2
11120,18,2010-09-30,9
11120,18,2010-10-31,1
11120,18,2010-11-30,10
11120,18,2010-12-31,11
11120,18,2011-01-31,8
11120,18,2011-02-28,13
11120,18,2011-03-31,15
11120,18,2011-04-30,13
11120,18,2011-05-31,9
11120,18,2011-06-30,2
11120,18,2011-07-31,4
11120,18,2011-08-31,3
11120,18,2011-09-30,8
11120,18,2011-10-31,4
11120,18,2011-11-30,9
11120,18,2011-12-31,5
11120,18,2012-01-31,8
11120,18,2012-02-29,10
11120,19,2009-09-30,1
11120,19,2009-11-30,1
11120,19,2010-03-31,1
11120,19,2010-08-31,2
11120,19,2010-09-30,1
11120,19,2010-11-30,3
11120,19,2010-12-31,1
11120,19,2011-01-31,4
11120,19,2011-02-28,3
11120,19,2011-03-31,1
11120,19,2011-04-30,2
11120,19,2011-05-31,4
11120,19,2011-06-30,4
11120,19,2011-07-31,2
11120,19,2011-08-31,2
11120,19,2011-09-30,2
11120,19,2011-10-31,1
11120,19,2011-11-30,1
11120,19,2011-12-31,1
11120,20,2009-11-30,1
11120,20,2009-12-31,1
11120,20,2010-01-31,1
11120,21,2010-02-28,1
11120,21,2011-04-30,1
11120,21,2011-08-31,1
11120,21,2011-09-30,1
11120,21,2011-11-30,3
11120,21,2012-03-31,4
11120,24,2010-01-31,1
11120,24,2010-05-31,1
11120,24,2011-10-31,1
11120,24,2011-11-30,3
11120,24,2012-01-31,2
11120,24,2012-02-29,2
11120,25,2010-01-31,1
11120,25,2010-03-31,1
11120,25,2010-05-31,2
11120,25,2011-09-30,1
11120,25,2011-10-31,2
11120,27,2011-07-31,1
11120,27,2011-10-31,1
11120,27,2011-11-30,2
11120,28,2011-07-31,1
11120,28,2011-10-31,1
11120,28,2012-02-29,1
11120,31,2012-01-31,1
11127,1,2006-01-31,32
11127,1,2006-02-28,27
11127,1,2006-03-31,46
11127,1,2006-04-30,29
11127,1,2006-05-31,38
11127,1,2006-06-30,37
11127,1,2006-07-31,47
11127,1,2006-08-31,33
11127,1,2006-09-30,27
11127,1,2006-10-31,28
11127,1,2006-11-30,52
11127,1,2006-12-31,42
11127,1,2007-01-31,56
11127,1,2007-02-28,31
11127,1,2007-03-31,57
11127,1,2007-04-30,39
11127,1,2007-05-31,42
11127,1,2007-06-30,24
11127,1,2007-07-31,46
11127,1,2007-08-31,60
11127,1,2007-09-30,38
11127,1,2007-10-31,32
11127,1,2007-11-30,53
11127,1,2007-12-31,42
11127,1,2008-01-31,43
11127,1,2008-02-29,31
11127,1,2008-03-31,66
11127,1,2008-04-30,60
11127,1,2008-05-31,47
11127,1,2008-06-30,58
11127,1,2008-07-31,55
11127,1,2008-08-31,28
11127,1,2008-09-30,45
11127,1,2008-10-31,54
11127,1,2008-11-30,54
11127,1,2008-12-31,52
11127,1,2009-01-31,73
11127,1,2009-02-28,50
11127,1,2009-03-31,88
11127,1,2009-04-30,40
11127,1,2009-05-31,42
11127,1,2009-06-30,30
11127,1,2009-07-31,31
11127,1,2009-08-31,25
11127,1,2009-09-30,36
11127,1,2009-10-31,43
11127,1,2009-11-30,45
11127,1,2009-12-31,29
11127,1,2010-01-31,8
11127,1,2010-04-30,10
11127,1,2010-05-31,22
11127,1,2010-06-30,22
11127,1,2010-07-31,35
11127,1,2010-08-31,41
11127,1,2010-09-30,30
11127,1,2010-10-31,25
11127,1,2010-11-30,12
11127,1,2010-12-31,9
11127,1,2011-01-31,21
11127,1,2011-02-28,21
11127,1,2011-03-31,35
11127,1,2011-04-30,31
11127,1,2011-05-31,18
11127,1,2011-06-30,25
11127,1,2011-07-31,37
11127,1,2011-08-31,24
11127,1,2011-09-30,16
11127,1,2011-10-31,13
11127,1,2011-11-30,21
11127,1,2011-12-31,20
11127,1,2012-01-31,23
11127,1,2012-02-29,24
11127,2,2006-01-31,241
11127,2,2006-02-28,158
11127,2,2006-03-31,259
11127,2,2006-04-30,266
11127,2,2006-05-31,275
11127,2,2006-06-30,324
11127,2,2006-07-31,271
11127,2,2006-08-31,334
11127,2,2006-09-30,321
11127,2,2006-10-31,333
11127,2,2006-11-30,319
11127,2,2006-12-31,359
11127,2,2007-01-31,394
11127,2,2007-02-28,401
11127,2,2007-03-31,460
11127,2,2007-04-30,456
11127,2,2007-05-31,515
11127,2,2007-06-30,471
11127,2,2007-07-31,503
11127,2,2007-08-31,521
11127,2,2007-09-30,515
11127,2,2007-10-31,587
11127,2,2007-11-30,604
11127,2,2007-12-31,555
11127,2,2008-01-31,612
11127,2,2008-02-29,614
11127,2,2008-03-31,614
11127,2,2008-04-30,678
11127,2,2008-05-31,662
11127,2,2008-06-30,694
11127,2,2008-07-31,810
11127,2,2008-08-31,704
11127,2,2008-09-30,831
11127,2,2008-10-31,799
11127,2,2008-11-30,780
11127,2,2008-12-31,746
11127,2,2009-01-31,935
11127,2,2009-02-28,772
11127,2,2009-03-31,1025
11127,2,2009-04-30,983
11127,2,2009-05-31,988
11127,2,2009-06-30,1051
11127,2,2009-07-31,1069
11127,2,2009-08-31,945
11127,2,2009-09-30,941
11127,2,2009-10-31,1066
11127,2,2009-11-30,1105
11127,2,2009-12-31,1126
11127,2,2010-01-31,732
11127,2,2010-02-28,416
11127,2,2010-03-31,890
11127,2,2010-04-30,1105
11127,2,2010-05-31,943
11127,2,2010-06-30,785
11127,2,2010-07-31,841
11127,2,2010-08-31,541
11127,2,2010-09-30,756
11127,2,2010-10-31,996
11127,2,2010-11-30,854
11127,2,2010-12-31,608
11127,2,2011-01-31,965
11127,2,2011-02-28,1092
11127,2,2011-03-31,1181
11127,2,2011-04-30,1151
11127,2,2011-05-31,1218
11127,2,2011-06-30,1166
11127,2,2011-07-31,1159
11127,2,2011-08-31,1108
11127,2,2011-09-30,1011
11127,2,2011-10-31,1124
11127,2,2011-11-30,1128
11127,2,2011-12-31,1025
11127,2,2012-01-31,1196
11127,2,2012-02-29,1148
11127,3,2006-03-31,1
11127,3,2006-05-31,5
11127,3,2006-06-30,8
11127,3,2006-07-31,7
11127,3,2006-08-31,7
11127,3,2006-09-30,6
11127,3,2006-10-31,4
11127,3,2006-11-30,1
11127,3,2007-01-31,3
11127,3,2007-02-28,17
11127,3,2007-03-31,6
11127,3,2007-04-30,22
11127,3,2007-05-31,1
11127,3,2007-06-30,15
11127,3,2007-07-31,24
11127,3,2007-08-31,28
11127,3,2007-09-30,2
11127,3,2007-10-31,9
11127,3,2007-11-30,32
11127,3,2007-12-31,23
11127,3,2008-01-31,17
11127,3,2008-02-29,13
11127,3,2008-03-31,31
11127,3,2008-04-30,12
11127,3,2008-05-31,7
11127,3,2008-06-30,38
11127,3,2008-07-31,57
11127,3,2008-08-31,31
11127,3,2008-09-30,32
11127,3,2008-10-31,50
11127,3,2008-11-30,12
11127,3,2008-12-31,16
11127,3,2009-01-31,42
11127,3,2009-02-28,51
11127,3,2009-03-31,77
11127,3,2009-04-30,47
11127,3,2009-05-31,35
11127,3,2009-06-30,7
11127,3,2009-07-31,38
11127,3,2009-08-31,27
11127,3,2009-10-31,42
11127,3,2009-11-30,39
11127,3,2009-12-31,14
11127,3,2010-01-31,4
11127,3,2010-05-31,4
11127,3,2010-06-30,12
11127,3,2010-07-31,31
11127,3,2010-08-31,28
11127,3,2010-09-30,8
11127,3,2010-10-31,16
11127,3,2010-11-30,7
11127,3,2011-01-31,14
11127,3,2011-02-28,8
11127,3,2011-03-31,34
11127,3,2011-04-30,40
11127,3,2011-05-31,18
11127,3,2011-06-30,27
11127,3,2011-07-31,36
11127,3,2011-08-31,25
11127,3,2011-09-30,12
11127,3,2011-10-31,6
11127,3,2011-11-30,17
11127,3,2011-12-31,30
11127,3,2012-01-31,32
11127,3,2012-02-29,29
11127,4,2006-06-30,1
11127,4,2006-07-31,1
11127,4,2006-08-31,1
11127,4,2008-06-30,1
11127,4,2008-07-31,1
11127,4,2012-02-29,1
11127,5,2006-01-31,108
11127,5,2006-02-28,91
11127,5,2006-03-31,64
11127,5,2006-04-30,30
11127,5,2006-05-31,48
11127,5,2006-06-30,53
11127,5,2006-07-31,45
11127,5,2006-08-31,64
11127,5,2006-09-30,64
11127,5,2006-10-31,68
11127,5,2006-11-30,72
11127,5,2006-12-31,59
11127,5,2007-01-31,57
11127,5,2007-02-28,56
11127,5,2007-03-31,60
11127,5,2007-04-30,48
11127,5,2007-05-31,164
11127,5,2007-06-30,175
11127,5,2007-07-31,265
11127,5,2007-08-31,113
11127,5,2007-09-30,35
11127,5,2007-10-31,11
11127,5,2007-11-30,1
11127,5,2007-12-31,5
11127,5,2008-01-31,1
11127,5,2008-02-29,2
11127,5,2008-03-31,21
11127,5,2008-04-30,122
11127,5,2008-05-31,695
11127,5,2008-06-30,754
11127,5,2008-07-31,868
11127,5,2008-08-31,744
11127,5,2008-09-30,890
11127,5,2008-10-31,756
11127,5,2008-11-30,815
11127,5,2008-12-31,816
11127,5,2009-01-31,1010
11127,5,2009-02-28,831
11127,5,2009-03-31,1134
11127,5,2009-04-30,1039
11127,5,2009-05-31,1040
11127,5,2009-06-30,1097
11127,5,2009-07-31,1109
11127,5,2009-08-31,978
11127,5,2009-09-30,1012
11127,5,2009-10-31,1131
11127,5,2009-11-30,1166
11127,5,2009-12-31,1164
11127,5,2010-01-31,393
11127,5,2010-02-28,1
11127,5,2010-03-31,289
11127,5,2010-04-30,14
11127,5,2010-05-31,552
11127,5,2010-06-30,791
11127,5,2010-07-31,853
11127,5,2010-08-31,1048
11127,5,2010-09-30,834
11127,5,2010-10-31,1007
11127,5,2010-11-30,836
11127,5,2010-12-31,466
11127,5,2011-01-31,961
11127,5,2011-02-28,1136
11127,5,2011-03-31,1254
11127,5,2011-04-30,1209
11127,5,2011-05-31,1251
11127,5,2011-06-30,1231
11127,5,2011-07-31,1228
11127,5,2011-08-31,1239
11127,5,2011-09-30,1141
11127,5,2011-10-31,1221
11127,5,2011-11-30,1158
11127,5,2011-12-31,1060
11127,5,2012-01-31,1231
11127,5,2012-02-29,1194
11127,6,2006-01-31,60
11127,6,2006-02-28,31
11127,6,2006-03-31,73
11127,6,2006-04-30,43
11127,6,2006-05-31,77
11127,6,2006-06-30,51
11127,6,2006-07-31,53
11127,6,2006-08-31,63
11127,6,2006-09-30,82
11127,6,2006-10-31,46
11127,6,2006-11-30,101
11127,6,2006-12-31,91
11127,6,2007-01-31,92
11127,6,2007-02-28,79
11127,6,2007-03-31,123
11127,6,2007-04-30,105
11127,6,2007-05-31,96
11127,6,2007-06-30,87
11127,6,2007-07-31,113
11127,6,2007-08-31,95
11127,6,2007-09-30,69
11127,6,2007-10-31,97
11127,6,2007-11-30,177
11127,6,2007-12-31,136
11127,6,2008-01-31,155
11127,6,2008-02-29,176
11127,6,2008-03-31,188
11127,6,2008-04-30,130
11127,6,2008-05-31,164
11127,6,2008-06-30,217
11127,6,2008-07-31,239
11127,6,2008-08-31,134
11127,6,2008-09-30,191
11127,6,2008-10-31,211
11127,6,2008-11-30,202
11127,6,2008-12-31,169
11127,6,2009-01-31,229
11127,6,2009-02-28,245
11127,6,2009-03-31,300
11127,6,2009-04-30,187
11127,6,2009-05-31,233
11127,6,2009-06-30,263
11127,6,2009-07-31,248
11127,6,2009-08-31,242
11127,6,2009-09-30,275
11127,6,2009-10-31,294
11127,6,2009-11-30,292
11127,6,2009-12-31,236
11127,6,2010-01-31,76
11127,6,2010-04-30,2
11127,6,2010-05-31,166
11127,6,2010-06-30,155
11127,6,2010-07-31,196
11127,6,2010-08-31,232
11127,6,2010-09-30,145
11127,6,2010-10-31,334
11127,6,2010-11-30,189
11127,6,2010-12-31,177
11127,6,2011-01-31,204
11127,6,2011-02-28,248
11127,6,2011-03-31,258
11127,6,2011-04-30,319
11127,6,2011-05-31,287
11127,6,2011-06-30,299
11127,6,2011-07-31,286
11127,6,2011-08-31,233
11127,6,2011-09-30,253
11127,6,2011-10-31,288
11127,6,2011-11-30,309
11127,6,2011-12-31,260
11127,6,2012-01-31,305
11127,6,2012-02-29,234
11127,10,2006-01-31,34
11127,10,2006-02-28,29
11127,10,2006-03-31,48
11127,10,2006-04-30,36
11127,10,2006-05-31,37
11127,10,2006-06-30,45
11127,10,2006-07-31,50
11127,10,2006-08-31,30
11127,10,2006-09-30,25
11127,10,2006-10-31,31
11127,10,2006-11-30,51
11127,10,2006-12-31,46
11127,10,2007-01-31,59
11127,10,2007-02-28,41
11127,10,2007-03-31,54
11127,10,2007-04-30,42
11127,10,2007-05-31,44
